t,VRc,Cid
9.487949952212160e-002,4.71467,2
9.496072819245778e-002,4.718607,2
9.499614102856246e-002,4.684527,2
9.503718979185213e-002,4.629825,2
9.507717253115985e-002,4.583438,2
9.507785118795417e-002,4.582814,2
9.508192312872003e-002,4.579606,2
9.508735238307452e-002,4.575126,2
9.509821089178350e-002,4.565987,2
9.511992790920146e-002,4.550021,2
9.516336194403736e-002,4.530549,2
9.519711148368029e-002,4.530153,2
9.521541955542680e-002,4.539092,2
9.523166141914961e-002,4.553674,2
9.524778310401411e-002,4.573102,2
9.526417597580048e-002,4.597484,2
9.528807123141699e-002,4.638786,2
9.532676461511780e-002,4.705421,2
9.538814874932609e-002,4.777728,2
9.544196816607051e-002,4.785129,2
9.546988005185066e-002,4.759634,2
9.550990094458797e-002,4.703846,2
9.554163614474380e-002,4.658858,2
9.559113773766602e-002,4.591549,2
9.562158100860889e-002,4.554503,2
9.562710982868675e-002,4.549077,2
9.563816746884245e-002,4.540769,2
9.566028274915385e-002,4.531384,2
9.570451330977665e-002,4.531075,2
9.572095465781548e-002,4.538888,2
9.573836550477630e-002,4.555563,2
9.576066916471074e-002,4.584394,2
9.578236777885645e-002,4.618949,2
9.581756515051527e-002,4.678989,2
9.587375389147158e-002,4.742841,2
9.595471406025909e-002,4.74751,2
9.598850520695679e-002,4.715229,2
9.602898037090141e-002,4.661016,2
9.606963398849662e-002,4.613663,2
9.607031935739360e-002,4.613029,2
9.607443157077548e-002,4.609733,2
9.607991452195133e-002,4.605022,2
9.609088042430303e-002,4.595084,2
9.611281222900640e-002,4.576532,2
9.615667583841317e-002,4.550565,2
9.619329128960036e-002,4.544498,2
9.621257934595062e-002,4.551071,2
9.622812937472113e-002,4.563067,2
9.624475153014211e-002,4.581325,2
9.626304864333982e-002,4.606857,2
9.628623816572593e-002,4.645289,2
9.632381104869552e-002,4.708886,2
9.638354322044065e-002,4.77799,2
9.644351242341404e-002,4.785119,2
9.647232147935249e-002,4.758575,2
9.651199287646080e-002,4.703326,2
9.654663940287031e-002,4.655142,2
9.654742561067790e-002,4.654069,2
9.654899802629309e-002,4.651917,2
9.655214285752346e-002,4.647538,2
9.655843251998421e-002,4.638711,2
9.657101184490570e-002,4.621076,2
9.658606680132445e-002,4.60034,2
9.661617671416195e-002,4.562852,2
9.665819839323890e-002,4.525868,2
9.670171524923545e-002,4.510187,2
9.671885752676560e-002,4.513895,2
9.673583162675922e-002,4.526075,2
9.675693641940926e-002,4.548561,2
9.677629332066107e-002,4.575416,2
9.680773885449910e-002,4.625459,2
9.685822668737833e-002,4.687544,2
9.693610663765004e-002,4.71582,2
9.696735663659478e-002,4.693807,2
9.701834353270535e-002,4.624702,2
9.705971230989716e-002,4.567069,2
9.710504314526916e-002,4.506392,2
9.713677357016212e-002,4.472806,2
9.718261523717015e-002,4.446336,2
9.720729165009856e-002,4.445841,2
9.722304235629335e-002,4.454054,2
9.724089690254587e-002,4.470678,2
9.726161342930018e-002,4.497191,2
9.728390388841074e-002,4.53284,2
9.732004557959655e-002,4.59504,2
9.737764941990083e-002,4.661586,2
9.745912670267411e-002,4.667412,2
9.749405152536923e-002,4.634602,2
9.753483029721413e-002,4.580923,2
9.757432442671933e-002,4.53586,2
9.757499709974946e-002,4.535257,2
9.757903313793016e-002,4.532176,2
9.758441452217111e-002,4.527846,2
9.759517729065299e-002,4.518941,2
9.761670282761678e-002,4.503189,2
9.765975390154434e-002,4.48386,2
9.769484951751514e-002,4.483596,2
9.771373641263932e-002,4.493099,2
9.772956883456806e-002,4.507752,2
9.774507246581919e-002,4.527084,2
9.776316803225305e-002,4.554965,2
9.778643231461742e-002,4.596796,2
9.782412401963636e-002,4.665804,2
9.788403197917740e-002,4.741335,2
9.794697476793154e-002,4.75222,2
9.797634054207602e-002,4.725724,2
9.801549257057607e-002,4.672001,2
9.805148967988334e-002,4.623918,2
9.805221675454988e-002,4.622999,2
9.805367090388298e-002,4.621199,2
9.805657920254916e-002,4.61746,2
9.806239579988153e-002,4.609637,2
9.807402899454629e-002,4.593765,2
9.809321548582868e-002,4.568014,2
9.809567449972777e-002,4.564813,2
9.810059252752593e-002,4.55859,2
9.811042858312224e-002,4.546643,2
9.813010069431488e-002,4.526597,2
9.816944491670016e-002,4.50052,2
9.819935511751635e-002,4.494831,2
9.821709303627861e-002,4.500561,2
9.823370703720946e-002,4.512784,2
9.824959700232254e-002,4.52949,2
9.826485021296054e-002,4.550013,2
9.828916734384702e-002,4.588925,2
9.832852925769135e-002,4.652048,2
9.839089278935985e-002,4.720201,2
9.844125982289147e-002,4.724634,2
9.846900403119165e-002,4.698955,2
9.850861929595449e-002,4.644464,2
9.854067043809993e-002,4.599605,2
9.858979093639093e-002,4.533705,2
9.862075026944540e-002,4.496575,2
9.862635917325897e-002,4.491177,2
9.863757698088611e-002,4.483043,2
9.866001259614039e-002,4.474474,2
9.870488382664894e-002,4.476847,2
9.872123276968316e-002,4.485879,2
9.873870222247404e-002,4.504203,2
9.876079486528858e-002,4.53492,2
9.878257227994271e-002,4.57189,2
9.881789547862051e-002,4.636069,2
9.887427325865410e-002,4.705794,2
9.895488087098785e-002,4.716052,2
9.898789547119222e-002,4.685521,2
9.902749820797885e-002,4.632867,2
9.906690468276384e-002,4.587461,2
9.906756733935888e-002,4.586859,2
9.907154327892917e-002,4.583741,2
9.907684453168955e-002,4.579249,2
9.908744703721030e-002,4.569648,2
9.910865204825181e-002,4.551184,2
9.915106207033483e-002,4.524112,2
9.919013148772556e-002,4.515381,2
9.921023930589208e-002,4.521077,2
9.922526278611081e-002,4.532152,2
9.924359837941027e-002,4.552003,2
9.926261955176977e-002,4.578498,2
9.928554034415490e-002,4.616809,2
9.932268587372342e-002,4.680855,2
9.938178463944164e-002,4.750503,2
9.944572362019948e-002,4.758296,2
9.947535496700882e-002,4.730983,2
9.951463314646664e-002,4.677136,2
9.955232721220451e-002,4.627368,2
9.955305800967432e-002,4.626469,2
9.955451960461392e-002,4.624721,2
9.955744279449312e-002,4.621086,2
9.956328917425153e-002,4.613424,2
9.957498193376835e-002,4.597631,2
9.959836745280197e-002,4.566696,2
9.962180621693598e-002,4.539587,2
9.965937990112760e-002,4.509948,2
9.969837742977410e-002,4.498262,2
9.971636332104125e-002,4.502626,2
9.973283045725061e-002,4.514134,2
9.974791863854027e-002,4.529521,2
9.976422635923872e-002,4.551025,2
9.978815314576482e-002,4.588843,2
9.982689652910858e-002,4.651141,2
9.988835407583160e-002,4.719211,2
9.994152679432652e-002,4.724408,2
9.997191144671419e-002,4.696687,2
1.000000000000000e-001,4.658168,2
0.000000000000000e+000,0.0,3
1.975094511214046e-007,5.511798e-17,3
3.940308969882462e-007,4.497141e-16,3
7.870737887219292e-007,3.962429e-15,3
1.573159572189295e-006,4.751955e-14,3
3.145331139124027e-006,1.90507e-12,3
6.289674272993492e-006,2.18387e-11,3
8.061702096357431e-006,8.569882e-11,3
9.531284518026717e-006,2.726385e-10,3
1.048658976371243e-005,6.111033e-10,3
1.126919480895283e-005,1.226813e-09,3
1.239146220726813e-005,3.51337e-09,3
1.330654385786940e-005,8.630648e-09,3
1.380781770378103e-005,1.425984e-08,3
1.435843858297689e-005,2.440352e-08,3
1.491654489708971e-005,4.147387e-08,3
1.551121731712998e-005,7.154433e-08,3
1.612817501574445e-005,1.228004e-07,3
1.679804004829881e-005,2.133552e-07,3
1.752065813625438e-005,3.710198e-07,3
1.832829958701910e-005,6.530661e-07,3
1.923273834870783e-005,1.155363e-06,3
2.027220108858288e-005,2.068098e-06,3
2.147234225112867e-005,3.72718e-06,3
2.288378050253243e-005,6.787852e-06,3
2.455199956520886e-005,1.24476e-05,3
2.654959412468363e-005,2.302797e-05,3
2.895281014715225e-005,4.286929e-05,3
3.187138977155079e-005,8.038216e-05,3
3.543126800206549e-005,0.0001515488,3
3.980495115464008e-005,0.0002874356,3
4.520192022389095e-005,0.0005478709,3
5.190437497204155e-005,0.001049922,3
6.027137179974378e-005,0.002022241,3
7.079234697297553e-005,0.003917887,3
8.412702939519846e-005,0.007640507,3
1.012243640739375e-004,0.01502964,3
1.235088935640907e-004,0.02992451,3
1.533767652226741e-004,0.06076927,3
1.956615525948721e-004,0.1211114,3
2.143401801129238e-004,0.1549321,3
2.303196554434943e-004,0.1890985,3
2.453993002102468e-004,0.2247602,3
2.632896025719674e-004,0.2710068,3
2.866300061071129e-004,0.3368458,3
3.244426666006582e-004,0.4516643,3
3.845294236018400e-004,0.635196,3
4.617604630450613e-004,0.8380762,3
5.380045902773899e-004,0.9712788,3
5.849164095653244e-004,1.009262,3
6.373890094189230e-004,1.030987,3
6.438963211355185e-004,1.035645,3
6.569109445687094e-004,1.050181,3
6.829401914350914e-004,1.086017,3
7.073518452336137e-004,1.127011,3
7.230876449099185e-004,1.158377,3
7.409519107799514e-004,1.198957,3
7.616339310200613e-004,1.251012,3
7.839372374016138e-004,1.312904,3
8.200994082720983e-004,1.4217,3
8.777338446710582e-004,1.598854,3
9.441825642238855e-004,1.776127,3
1.034093565779541e-003,1.95073,3
1.057298420043176e-003,1.974735,3
1.073372415788339e-003,1.979069,3
1.085170311119636e-003,1.978821,3
1.085367209557451e-003,1.978795,3
1.086548600184338e-003,1.978606,3
1.088123787686854e-003,1.978371,3
1.091274162691888e-003,1.977958,3
1.097574912701953e-003,1.977387,3
1.110176412722085e-003,1.977424,3
1.135379412762349e-003,1.98256,3
1.177343214207723e-003,2.004031,3
1.215564688655667e-003,2.036515,3
1.231841784680805e-003,2.05555,3
1.248103510665737e-003,2.078443,3
1.264295081858583e-003,2.104075,3
1.288264874858438e-003,2.146369,3
1.327076446304816e-003,2.220125,3
1.388634068733070e-003,2.328993,3
1.480135499318757e-003,2.449444,3
1.520724788392866e-003,2.474154,3
1.556107566587427e-003,2.476669,3
1.556697895091240e-003,2.476657,3
1.557878552098868e-003,2.476653,3
1.560239866114122e-003,2.476652,3
1.564962494144632e-003,2.476701,3
1.574407750205650e-003,2.477095,3
1.593298262327688e-003,2.479768,3
1.631079286571762e-003,2.492908,3
1.673012331700338e-003,2.519482,3
1.697723011247481e-003,2.5431,3
1.715875294672604e-003,2.565586,3
1.732227754734641e-003,2.589278,3
1.748789129318824e-003,2.616158,3
1.764549934466375e-003,2.644391,3
1.788679199038506e-003,2.691751,3
1.827743529217668e-003,2.773031,3
1.889671684255781e-003,2.895807,3
1.962049944468407e-003,3.012203,3
1.998118431815468e-003,3.04819,3
2.020172452574485e-003,3.056033,3
2.037644214340202e-003,3.054998,3
2.059101738212420e-003,3.050279,3
2.061591573051220e-003,3.049744,3
2.066571242728822e-003,3.048792,3
2.076530582084024e-003,3.046953,3
2.096449260794429e-003,3.044394,3
2.136286618215239e-003,3.044911,3
2.176461059025026e-003,3.055132,3
2.211643815568129e-003,3.073737,3
2.226964951382691e-003,3.085686,3
2.245977460473694e-003,3.104231,3
2.263504627522320e-003,3.12394,3
2.286979656837385e-003,3.153855,3
2.325006161185287e-003,3.205739,3
2.385408660377995e-003,3.277453,3
2.474529697323138e-003,3.343375,3
2.512223217534418e-003,3.349125,3
2.552989392087463e-003,3.3399,3
2.557899957296668e-003,3.338691,3
2.567721087715080e-003,3.336542,3
2.587363348551903e-003,3.333147,3
2.626647870225548e-003,3.331912,3
2.672705073156795e-003,3.340742,3
2.697501071088231e-003,3.352216,3
2.715709860528171e-003,3.365145,3
2.732022186857917e-003,3.379673,3
2.748423973586300e-003,3.396746,3
2.764414204003270e-003,3.415693,3
2.788458539429010e-003,3.447619,3
2.827388276261525e-003,3.502524,3
2.889119207499579e-003,3.580098,3
2.966331736744875e-003,3.646102,3
2.995579527748541e-003,3.653764,3
3.019859533910026e-003,3.648591,3
3.046423894747624e-003,3.639636,3
3.068653433037860e-003,3.632264,3
3.071811638621641e-003,3.63131,3
3.078128049789202e-003,3.629507,3
3.090760872124324e-003,3.626116,3
3.116026516794568e-003,3.621643,3
3.166557806135056e-003,3.621658,3
3.203938980070066e-003,3.630246,3
3.220523750521414e-003,3.638089,3
3.237844105696994e-003,3.649636,3
3.260474455610629e-003,3.668031,3
3.282051000223863e-003,3.688631,3
3.317053396102665e-003,3.725445,3
3.372948921860293e-003,3.776716,3
3.457576819041777e-003,3.823555,3
3.492035539578262e-003,3.825089,3
3.526323331635010e-003,3.81439,3
3.526851645339649e-003,3.8142,3
3.527908272748926e-003,3.813818,3
3.530021527567481e-003,3.813035,3
3.534248037204590e-003,3.811439,3
3.542701056478808e-003,3.808226,3
3.543939857957174e-003,3.807755,3
3.546417460913908e-003,3.806812,3
3.551372666827374e-003,3.804926,3
3.561283078654307e-003,3.801198,3
3.581103902308173e-003,3.794379,3
3.620745549615905e-003,3.784708,3
3.665677727908106e-003,3.782256,3
3.699460472414136e-003,3.788614,3
3.717171713317855e-003,3.796116,3
3.733801622011759e-003,3.806168,3
3.749797118154439e-003,3.817957,3
3.764924592543027e-003,3.831036,3
3.789288253191460e-003,3.855099,3
3.828723840691132e-003,3.896259,3
3.891195013983348e-003,3.949037,3
3.971694967585772e-003,3.982172,3
4.004241822151151e-003,3.979348,3
4.049141494640821e-003,3.9628,3
4.076270106333100e-003,3.952553,3
4.080945372888042e-003,3.950883,3
4.090295905997924e-003,3.947721,3
4.108996972217689e-003,3.942329,3
4.146399104657220e-003,3.936169,3
4.186607020823401e-003,3.936928,3
4.209325664565703e-003,3.942128,3
4.224573966340223e-003,3.948511,3
4.242759360427644e-003,3.958771,3
4.262307219260019e-003,3.972331,3
4.285032368791617e-003,3.990962,3
4.321866540588804e-003,4.02364,3
4.380502682248085e-003,4.065263,3
4.463772183484936e-003,4.091512,3
4.498088897566815e-003,4.086961,3
4.543377788457225e-003,4.069661,3
4.570134929458149e-003,4.059425,3
4.570801897917079e-003,4.059189,3
4.572135834834940e-003,4.058736,3
4.574803708670662e-003,4.057822,3
4.580139456342105e-003,4.055981,3
4.590810951684992e-003,4.052389,3
4.612153942370766e-003,4.046502,3
4.654839923742314e-003,4.040426,3
4.691338930185217e-003,4.042137,3
4.711132485740021e-003,4.047208,3
4.726328297275530e-003,4.053809,3
4.745189542040042e-003,4.064577,3
4.763211581737472e-003,4.077142,3
4.786503133137877e-003,4.096232,3
4.824238171763624e-003,4.129296,3
4.884210204458657e-003,4.17057,3
4.964967099989479e-003,4.193614,3
4.997827472136751e-003,4.188429,3
5.040714485098000e-003,4.171506,3
5.067165707119543e-003,4.161168,3
5.067809297002682e-003,4.160935,3
5.069096476768958e-003,4.16049,3
5.071670836301511e-003,4.159583,3
5.076819555366617e-003,4.157731,3
5.087116993496829e-003,4.154009,3
5.107711869757254e-003,4.147399,3
5.148901622278104e-003,4.138887,3
5.189175281775258e-003,4.137541,3
5.209532877179931e-003,4.140937,3
5.224730144318198e-003,4.146156,3
5.242949518470635e-003,4.154857,3
5.262378017887233e-003,4.166526,3
5.285147517807899e-003,4.182904,3
5.322052288505148e-003,4.21157,3
5.380793411723940e-003,4.246262,3
5.463190052124519e-003,4.262624,3
5.497243637310567e-003,4.255553,3
5.538202728962488e-003,4.239175,3
5.568885864275275e-003,4.227906,3
5.569506931782772e-003,4.227715,3
5.573233336827752e-003,4.226687,3
5.578201876887726e-003,4.225264,3
5.588138957007675e-003,4.222374,3
5.608013117247571e-003,4.217246,3
5.647761437727364e-003,4.21103,3
5.686955846268404e-003,4.211194,3
5.707896339738307e-003,4.215259,3
5.723497409663584e-003,4.220952,3
5.741449794629503e-003,4.229907,3
5.761819463326479e-003,4.242546,3
5.784239026798620e-003,4.259058,3
5.820586484806798e-003,4.287902,3
5.878497552232729e-003,4.323613,3
5.958710446487069e-003,4.342693,3
5.991123150801715e-003,4.336779,3
6.035019287047890e-003,4.318706,3
6.062667402072002e-003,4.307304,3
6.063360900720335e-003,4.307032,3
6.064747898017002e-003,4.3065,3
6.067521892610337e-003,4.305414,3
6.073069881797004e-003,4.303172,3
6.084165860170339e-003,4.298604,3
6.106357816917010e-003,4.290262,3
6.150741730410352e-003,4.278448,3
6.190595354454688e-003,4.274618,3
6.210582291676663e-003,4.276625,3
6.225643077971948e-003,4.280705,3
6.244264322828022e-003,4.28814,3
6.262867375046103e-003,4.297761,3
6.285943380494137e-003,4.312304,3
6.323335786294560e-003,4.337637,3
6.382800684715455e-003,4.366506,3
6.465464134271615e-003,4.37501,3
6.500870790346095e-003,4.365858,3
6.501506333510218e-003,4.365587,3
6.502777419838463e-003,4.365041,3
6.505319592494954e-003,4.363935,3
6.510403937807935e-003,4.361717,3
6.515594537302418e-003,4.359454,3
6.516892187176039e-003,4.358888,3
6.519487486923281e-003,4.357757,3
6.535059285406731e-003,4.350979,3
6.555821683384666e-003,4.342054,3
6.597346479340533e-003,4.325391,3
6.638901636638184e-003,4.313273,3
6.689925107752417e-003,4.307298,3
6.710610481834765e-003,4.309095,3
6.725678190842546e-003,4.313241,3
6.744330176755187e-003,4.320797,3
6.762891878289916e-003,4.330511,3
6.785983229194916e-003,4.345207,3
6.823400036178476e-003,4.370783,3
6.882901090038303e-003,4.400007,3
6.964195480056272e-003,4.408645,3
6.998308713573551e-003,4.399766,3
6.998927982356140e-003,4.399499,3
7.000166519921319e-003,4.398962,3
7.002643595051676e-003,4.397875,3
7.013161064411431e-003,4.393252,3
7.024287702609512e-003,4.388369,3
7.046540979005675e-003,4.378975,3
7.085247982240681e-003,4.363746,3
7.090374126005188e-003,4.361907,3
7.100626413534200e-003,4.358542,3
7.121130988592225e-003,4.352911,3
7.162140138708276e-003,4.346332,3
7.195891319205661e-003,4.346354,3
7.214511113813772e-003,4.349712,3
7.230532184693181e-003,4.354959,3
7.245776911858743e-003,4.361682,3
7.263430045034259e-003,4.371346,3
7.286858380458648e-003,4.386487,3
7.324810725587867e-003,4.412292,3
7.385103780869933e-003,4.441003,3
7.467150558603586e-003,4.448175,3
7.502905690162162e-003,4.438381,3
7.503539868020790e-003,4.438103,3
7.504808223738047e-003,4.437543,3
7.507344935172561e-003,4.436419,3
7.520931425893091e-003,4.430397,3
7.538541628644199e-003,4.42274,3
7.573762034146416e-003,4.40786,3
7.574576493183163e-003,4.407528,3
7.576205411256657e-003,4.406876,3
7.579463247403646e-003,4.405555,3
7.585978919697624e-003,4.402883,3
7.599010264285579e-003,4.397669,3
7.625072953461490e-003,4.389251,3
7.677198331813313e-003,4.379675,3
7.705830844849574e-003,4.379672,3
7.721944032361331e-003,4.382785,3
7.739564076748535e-003,4.388778,3
7.761116462987250e-003,4.398718,3
7.783095464849343e-003,4.411366,3
7.818740419585992e-003,4.433978,3
7.875600926649145e-003,4.460314,3
7.956661839211824e-003,4.468676,3
7.989912192464286e-003,4.460003,3
8.030222149694956e-003,4.443065,3
8.065558262401630e-003,4.429755,3
8.066205799028189e-003,4.429555,3
8.070091018787546e-003,4.428483,3
8.075271311800020e-003,4.426962,3
8.085631897824968e-003,4.42376,3
8.106353069874865e-003,4.417697,3
8.147795413974658e-003,4.409034,3
8.187702568155262e-003,4.40647,3
8.208446451506937e-003,4.408811,3
8.223911595899421e-003,4.413038,3
8.241953372512330e-003,4.42022,3
8.262007064025533e-003,4.430476,3
8.284544170418948e-003,4.444406,3
8.321078896886392e-003,4.468608,3
8.379269217074910e-003,4.496023,3
8.460015900189766e-003,4.503415,3
8.493392348285177e-003,4.494255,3
8.498283475937982e-003,4.492066,3
8.508065731243592e-003,4.487676,3
8.527630241854814e-003,4.478909,3
8.555003291033515e-003,4.467083,3
8.609749389390919e-003,4.444896,3
8.616130667685188e-003,4.442605,3
8.628893224273728e-003,4.438869,3
8.654418337450807e-003,4.434148,3
8.697034610062686e-003,4.432427,3
8.715448013597821e-003,4.434772,3
8.731696786677600e-003,4.439416,3
8.747845932619647e-003,4.445806,3
8.764199331750955e-003,4.453962,3
8.788109204074511e-003,4.468141,3
