time	V(vin)	V(vout)	I(R1)
9.158206774184655e-002	5.000000e+000	4.988636e+000	-1.528448e-005
9.163055652346910e-002	5.000000e+000	4.996771e+000	-1.767299e-005
9.168293568020206e-002	5.000000e+000	5.005804e+000	-1.633329e-005
9.172039605157679e-002	5.000000e+000	5.011440e+000	-1.286168e-005
9.175084818369340e-002	5.000000e+000	5.014832e+000	-8.624975e-006
9.177662764669110e-002	5.000000e+000	5.016618e+000	-4.435374e-006
9.179736662377223e-002	5.000000e+000	5.017191e+000	-8.840012e-007
9.182063378202966e-002	5.000000e+000	5.016915e+000	3.057558e-006
9.184368891865405e-002	5.000000e+000	5.015691e+000	6.636762e-006
9.187986563757970e-002	5.000000e+000	5.012264e+000	1.123744e-005
9.191829154087636e-002	5.000000e+000	5.007275e+000	1.428223e-005
9.196996303553549e-002	5.000000e+000	4.999675e+000	1.491174e-005
9.202980301754193e-002	5.000000e+000	4.991325e+000	1.183047e-005
9.205761833093147e-002	5.000000e+000	4.988271e+000	8.969435e-006
9.208696101470443e-002	5.000000e+000	4.986175e+000	5.022538e-006
9.211078761871308e-002	5.000000e+000	4.985301e+000	1.560234e-006
9.212975818254759e-002	5.000000e+000	4.985243e+000	-1.234474e-006
9.214979867424486e-002	5.000000e+000	4.985854e+000	-4.042196e-006
9.218094037386056e-002	5.000000e+000	4.987867e+000	-7.859454e-006
9.221713189922753e-002	5.000000e+000	4.991414e+000	-1.111087e-005
9.226354877334181e-002	5.000000e+000	4.997094e+000	-1.297587e-005
9.231646128653238e-002	5.000000e+000	5.003800e+000	-1.211735e-005
9.235952475683916e-002	5.000000e+000	5.008592e+000	-9.259202e-006
9.238774146918019e-002	5.000000e+000	5.010916e+000	-6.391962e-006
9.241300204752069e-002	5.000000e+000	5.012203e+000	-3.365012e-006
9.243409173271312e-002	5.000000e+000	5.012647e+000	-7.077066e-007
9.245723857231057e-002	5.000000e+000	5.012463e+000	2.180964e-006
9.248009347291761e-002	5.000000e+000	5.011587e+000	4.800985e-006
9.251602097321514e-002	5.000000e+000	5.009111e+000	8.189608e-006
9.255428246415280e-002	5.000000e+000	5.005477e+000	1.046418e-005
9.260567700702280e-002	5.000000e+000	4.999915e+000	1.100239e-005
9.266494246003644e-002	5.000000e+000	4.993792e+000	8.845134e-006
9.269314756672803e-002	5.000000e+000	4.991478e+000	6.742805e-006
9.272277012312825e-002	5.000000e+000	4.989879e+000	3.831492e-006
9.274689450339003e-002	5.000000e+000	4.989209e+000	1.258622e-006
9.276777840750179e-002	5.000000e+000	4.989159e+000	-1.003249e-006
9.278769150255689e-002	5.000000e+000	4.989616e+000	-3.049021e-006
9.281979838096775e-002	5.000000e+000	4.991177e+000	-5.922508e-006
9.285561634488911e-002	5.000000e+000	4.993792e+000	-8.244227e-006
9.290304460440171e-002	5.000000e+000	4.998085e+000	-9.562753e-006
9.295583752448249e-002	5.000000e+000	5.003014e+000	-8.869324e-006
9.299550959775668e-002	5.000000e+000	5.006251e+000	-6.899022e-006
9.302500532252896e-002	5.000000e+000	5.008035e+000	-4.683132e-006
9.305025446623637e-002	5.000000e+000	5.008985e+000	-2.459758e-006
9.307114219022507e-002	5.000000e+000	5.009306e+000	-5.228072e-007
9.309424843100948e-002	5.000000e+000	5.009172e+000	1.599375e-006
9.311705311377709e-002	5.000000e+000	5.008530e+000	3.523703e-006
9.315299787342718e-002	5.000000e+000	5.006710e+000	6.020558e-006
9.319121508500591e-002	5.000000e+000	5.004041e+000	7.695707e-006
9.324261509236423e-002	5.000000e+000	4.999948e+000	8.097774e-006
9.330178336468674e-002	5.000000e+000	4.995446e+000	6.520135e-006
9.333003047152889e-002	5.000000e+000	4.993739e+000	4.973475e-006
9.335968485186040e-002	5.000000e+000	4.992558e+000	2.830738e-006
9.338384380587457e-002	5.000000e+000	4.992061e+000	9.353448e-007
9.340468463952215e-002	5.000000e+000	4.992022e+000	-7.255981e-007
9.342472556668928e-002	5.000000e+000	4.992359e+000	-2.241270e-006
9.345668254732019e-002	5.000000e+000	4.993500e+000	-4.347334e-006
9.349257623790561e-002	5.000000e+000	4.995426e+000	-6.062641e-006
9.353984069539437e-002	5.000000e+000	4.998573e+000	-7.035507e-006
9.359270084986424e-002	5.000000e+000	5.002203e+000	-6.528785e-006
9.363272286190920e-002	5.000000e+000	5.004607e+000	-5.068435e-006
9.366207298681303e-002	5.000000e+000	5.005913e+000	-3.446590e-006
9.368724000678265e-002	5.000000e+000	5.006610e+000	-1.815680e-006
9.370814595050400e-002	5.000000e+000	5.006848e+000	-3.891590e-007
9.373123025079862e-002	5.000000e+000	5.006750e+000	1.171172e-006
9.375400000297510e-002	5.000000e+000	5.006280e+000	2.585700e-006
9.378991325254221e-002	5.000000e+000	5.004944e+000	4.423510e-006
9.382810128553346e-002	5.000000e+000	5.002984e+000	5.658754e-006
9.387946462352118e-002	5.000000e+000	4.999974e+000	5.960761e-006
9.393854220538195e-002	5.000000e+000	4.996664e+000	4.808980e-006
9.396684893050694e-002	5.000000e+000	4.995402e+000	3.671225e-006
9.399654540657751e-002	5.000000e+000	4.994528e+000	2.094072e-006
9.402074865003374e-002	5.000000e+000	4.994159e+000	6.973389e-007
9.404153161767700e-002	5.000000e+000	4.994129e+000	-5.214582e-007
9.406174347948694e-002	5.000000e+000	4.994378e+000	-1.646904e-006
9.409350219591096e-002	5.000000e+000	4.995209e+000	-3.188485e-006
9.412949721649336e-002	5.000000e+000	4.996628e+000	-4.457449e-006
9.417654512309445e-002	5.000000e+000	4.998931e+000	-5.175848e-006
9.422949533934975e-002	5.000000e+000	5.001607e+000	-4.806389e-006
9.426998436716723e-002	5.000000e+000	5.003397e+000	-3.721460e-006
9.429914252200744e-002	5.000000e+000	5.004352e+000	-2.536443e-006
9.432420072125550e-002	5.000000e+000	5.004863e+000	-1.341342e-006
9.434512890930699e-002	5.000000e+000	5.005039e+000	-2.905356e-007
9.436818535970007e-002	5.000000e+000	5.004968e+000	8.564485e-007
9.439091049706661e-002	5.000000e+000	5.004624e+000	1.895929e-006
9.442678377586052e-002	5.000000e+000	5.003644e+000	3.248758e-006
9.446493449732264e-002	5.000000e+000	5.002205e+000	4.160127e-006
9.451625138389272e-002	5.000000e+000	4.999993e+000	4.388110e-006
9.457521408539078e-002	5.000000e+000	4.997559e+000	3.549084e-006
9.460359679690775e-002	5.000000e+000	4.996625e+000	2.712208e-006
9.463334659471023e-002	5.000000e+000	4.995978e+000	1.551282e-006
9.465760573460706e-002	5.000000e+000	4.995703e+000	5.216349e-007
9.467831506193164e-002	5.000000e+000	4.995679e+000	-3.720280e-007
9.469874424860603e-002	5.000000e+000	4.995862e+000	-1.209682e-006
9.473025448816159e-002	5.000000e+000	4.996467e+000	-2.336511e-006
9.476637857486578e-002	5.000000e+000	4.997513e+000	-3.276584e-006
9.481315534998661e-002	5.000000e+000	4.999197e+000	-3.807470e-006
9.486622057857301e-002	5.000000e+000	5.001170e+000	-3.538702e-006
9.490730055320983e-002	5.000000e+000	5.002506e+000	-2.730718e-006
9.493621944702332e-002	5.000000e+000	5.003203e+000	-1.866399e-006
9.496114112905074e-002	5.000000e+000	5.003577e+000	-9.915775e-007
9.498209409220478e-002	5.000000e+000	5.003707e+000	-2.174312e-007
9.500511770164404e-002	5.000000e+000	5.003657e+000	6.255513e-007
9.502778982495348e-002	5.000000e+000	5.003406e+000	1.389227e-006
9.506361597761801e-002	5.000000e+000	5.002687e+000	2.385124e-006
9.510172227522855e-002	5.000000e+000	5.001631e+000	3.057851e-006
9.515298447549024e-002	5.000000e+000	5.000005e+000	3.230612e-006
9.521181195206857e-002	5.000000e+000	4.998216e+000	2.620601e-006
9.524028478615279e-002	5.000000e+000	4.997524e+000	2.005094e-006
9.527009734374126e-002	5.000000e+000	4.997044e+000	1.150516e-006
9.529442198113086e-002	5.000000e+000	4.996839e+000	3.912551e-007
9.531504413661170e-002	5.000000e+000	4.996820e+000	-2.635686e-007
9.533573031792531e-002	5.000000e+000	4.996955e+000	-8.882249e-007
9.536695180453714e-002	5.000000e+000	4.997394e+000	-1.710936e-006
9.540322886410874e-002	5.000000e+000	4.998166e+000	-2.408156e-006
9.544969092838262e-002	5.000000e+000	4.999395e+000	-2.800663e-006
9.550289289285996e-002	5.000000e+000	5.000850e+000	-2.605488e-006
9.554466767056195e-002	5.000000e+000	5.001850e+000	-2.002573e-006
9.557331028629289e-002	5.000000e+000	5.002358e+000	-1.372888e-006
9.559833058589615e-002	5.000000e+000	5.002633e+000	-7.262429e-007
9.561931010369296e-002	5.000000e+000	5.002728e+000	-1.559002e-007
9.564239943640655e-002	5.000000e+000	5.002689e+000	4.658925e-007
9.566517143978377e-002	5.000000e+000	5.002502e+000	1.029582e-006
9.570106107494776e-002	5.000000e+000	5.001971e+000	1.761516e-006
9.573925001995405e-002	5.000000e+000	5.001190e+000	2.254052e-006
9.579059051956608e-002	5.000000e+000	4.999991e+000	2.375044e-006
9.584965545532372e-002	5.000000e+000	4.998672e+000	1.917078e-006
9.587797897097486e-002	5.000000e+000	4.998169e+000	1.463832e-006
9.590768650692153e-002	5.000000e+000	4.997820e+000	8.354466e-007
9.593190095985653e-002	5.000000e+000	4.997673e+000	2.787822e-007
9.595266850966566e-002	5.000000e+000	4.997661e+000	-2.064298e-007
9.597292569810310e-002	5.000000e+000	4.997760e+000	-6.558838e-007
9.600463224777003e-002	5.000000e+000	4.998090e+000	-1.269199e-006
9.604065414498461e-002	5.000000e+000	4.998656e+000	-1.775473e-006
9.608764508760932e-002	5.000000e+000	4.999572e+000	-2.061946e-006
9.614061920070034e-002	5.000000e+000	5.000638e+000	-1.915108e-006
9.618123198317007e-002	5.000000e+000	5.001354e+000	-1.481777e-006
9.621033971303472e-002	5.000000e+000	5.001734e+000	-1.010540e-006
9.623536922733043e-002	5.000000e+000	5.001937e+000	-5.349307e-007
9.625630292502238e-002	5.000000e+000	5.002007e+000	-1.161761e-007
9.627935226427266e-002	5.000000e+000	5.001979e+000	3.406664e-007
9.630206595998249e-002	5.000000e+000	5.001842e+000	7.546565e-007
9.633792903667258e-002	5.000000e+000	5.001452e+000	1.293677e-006
9.637607018041645e-002	5.000000e+000	5.000880e+000	1.657016e-006
9.642737522158829e-002	5.000000e+000	4.999998e+000	1.748431e-006
9.648630862785596e-002	5.000000e+000	4.999029e+000	1.415025e-006
9.651471080045658e-002	5.000000e+000	4.998656e+000	1.081646e-006
9.654447419489415e-002	5.000000e+000	4.998398e+000	6.190913e-007
9.656874755144235e-002	5.000000e+000	4.998288e+000	2.086881e-007
9.658943803921608e-002	5.000000e+000	4.998279e+000	-1.470257e-007
9.660992279039658e-002	5.000000e+000	4.998352e+000	-4.817180e-007
9.664137013688283e-002	5.000000e+000	4.998592e+000	-9.298892e-007
9.667752726551931e-002	5.000000e+000	4.999009e+000	-1.305059e-006
9.672423545989696e-002	5.000000e+000	4.999679e+000	-1.516788e-006
9.677733018518435e-002	5.000000e+000	5.000464e+000	-1.410019e-006
9.681856074921504e-002	5.000000e+000	5.000999e+000	-1.087135e-006
9.684741930879336e-002	5.000000e+000	5.001276e+000	-7.435377e-007
9.687235977521171e-002	5.000000e+000	5.001425e+000	-3.947025e-007
9.689331887882099e-002	5.000000e+000	5.001477e+000	-8.619347e-008
9.691635545149621e-002	5.000000e+000	5.001457e+000	2.498124e-007
9.693904731582470e-002	5.000000e+000	5.001357e+000	5.542508e-007
9.697488569933103e-002	5.000000e+000	5.001070e+000	9.509228e-007
9.701300832403811e-002	5.000000e+000	5.000649e+000	1.218677e-006
9.706428563940356e-002	5.000000e+000	5.000000e+000	1.286857e-006
9.712315952913886e-002	5.000000e+000	4.999288e+000	1.042865e-006
9.715160310409313e-002	5.000000e+000	4.999013e+000	7.976094e-007
9.718139519065547e-002	5.000000e+000	4.998822e+000	4.571886e-007
9.720569841426729e-002	5.000000e+000	4.998741e+000	1.549099e-007
9.722634902869415e-002	5.000000e+000	4.998733e+000	-1.063305e-007
9.724695129871032e-002	5.000000e+000	4.998787e+000	-3.541151e-007
9.727826646564818e-002	5.000000e+000	4.998962e+000	-6.827162e-007
9.731449353206137e-002	5.000000e+000	4.999269e+000	-9.597755e-007
9.736105765139420e-002	5.000000e+000	4.999761e+000	-1.115913e-006
9.741421487460727e-002	5.000000e+000	5.000340e+000	-1.037822e-006
9.745576331982087e-002	5.000000e+000	5.000736e+000	-7.987096e-007
9.748449535190396e-002	5.000000e+000	5.000939e+000	-5.470325e-007
9.750948272153563e-002	5.000000e+000	5.001049e+000	-2.897989e-007
9.755352136858027e-002	5.000000e+000	5.001071e+000	1.848604e-007
9.757625992363544e-002	5.000000e+000	5.000998e+000	4.092009e-007
9.761212802616064e-002	5.000000e+000	5.000786e+000	7.009194e-007
9.765028929024071e-002	5.000000e+000	5.000475e+000	8.974791e-007
9.770160322993790e-002	5.000000e+000	4.999998e+000	9.465052e-007
9.776058803260584e-002	5.000000e+000	4.999473e+000	7.652753e-007
9.778896176996810e-002	5.000000e+000	4.999272e+000	5.847465e-007
9.781870478767228e-002	5.000000e+000	4.999132e+000	3.343372e-007
9.784295656049237e-002	5.000000e+000	4.999073e+000	1.122886e-007
